Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEACON VIEW MEDICAL CENTRE (A85026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,711,1.54711673699015
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENFIELD PARK MEDICAL GROUP (A86023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1216,0.904605263157895
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENSHAM FAMILY PRACTICE (A85002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,609,0.821018062397373
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BETTS AVENUE MEDICAL GROUP (A86030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,1334,1.94902548725637
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEWICK ROAD SURGERY (A85017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,596,1.34228187919463
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIDDLESTONE HEALTH GROUP (A86010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,883,1.58550396375991
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIRTLEY MEDICAL GROUP (A85008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,2599,0.731050404001539
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BRUNTON PARK (A86033),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,571,0.525394045534151
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CENTRAL GATESHEAD MEDICAL GROUP (A85019),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,1223,1.7988552739166
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHAINBRIDGE MEDICAL PARTNERSHIP (A85010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1693,0.531600708800945
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHOPWELL PRIMARY HEALTHCARE CENTRE (A85024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,466,0.643776824034335
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRAWCROOK MEDICAL CENTRE (A85014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,3498,0.514579759862779
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CROWHALL MEDICAL CENTRE (A85009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,819,0.854700854700855
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRUDDAS PARK SURGERY (A86017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,1220,1.80327868852459
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON PARK MEDICAL GROUP (A86013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1150,1.21739130434783
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON TURRET MEDICAL CENTRE (A86601),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1440,0.763888888888889
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DILSTON MEDICAL CENTRE (Y00184),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,201,1.99004975124378
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ELSWICK FAMILY PRACTICE (A86037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,626,1.75718849840256
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL COTTAGE SURGERY (A85007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1254,0.398724082934609
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL TOWER MEDICAL CENTRE (A85001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1040,1.15384615384615
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FENHAM HALL SURGERY (A86031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,913,1.53340635268346
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GLENPARK & TEAMS MEDICAL SERVICES (A85006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1307,1.07115531752104
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HEATON ROAD SURGERY (A86024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,649,1.84899845916795
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLLYHURST MEDICAL CENTRE (A85616),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,890,0.561797752808989
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLMSIDE MEDICAL GROUP (A86021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1573,0.762873490146217
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,JESMOND HEALTH PARTNERSHIP (A86020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1604,0.374064837905237
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,LONGRIGG MEDICAL CENTRE (A85004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1477,1.1509817197021
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,MILLENNIUM FAMILY PRACTICE (A85013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,549,0.546448087431694
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWBURN SURGERY (A86038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,983,1.52594099694812
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWCASTLE MEDICAL CENTRE (A86027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,125,0.8
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OLDWELL SURGERY (A85018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,808,0.495049504950495
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OXFORD TCE & RAWLING RD MEDICAL GROUP (A85005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2161,0.740397963905599
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARK MEDICAL GROUP (A86008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1424,0.561797752808989
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARKWAY MEDICAL GROUP (A86022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1452,0.413223140495868
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PELAW MEDICAL PRACTICE (A85611),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,698,0.859598853868195
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PROSPECT MEDICAL CENTRE (A86004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1221,1.06470106470106
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,REGENT MEDICAL CENTRE (A86028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,891,0.561167227833895
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ROSEWORTH SURGERY (A86006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,935,0.748663101604278
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SAVILLE MEDICAL GROUP (A86003),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1862,1.02040816326531
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SECOND STREET SURGERY (A85021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,285,0.701754385964912
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST. ALBANS MEDICAL GROUP (A85011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1189,0.588730025231287
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST.ANTHONY'S HEALTH CENTRE (A86040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,633,1.26382306477093
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SUNNISIDE SURGERY (A85617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,554,1.08303249097473
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,TEAMS MEDICAL PRACTICE (A85023) ( D 01-Mar-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,574,1.74216027874564
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE BRIDGES MEDICAL PRACTICE (A85614),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,632,1.26582278481013
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE GROVE MEDICAL GROUP (A86018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,2015,0.397022332506203
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THORNFIELD MEDICAL GROUP (A86029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1906,0.786988457502623
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THROCKLEY PRIMARY CARE CENTRE (A86026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1227,0.814995925020375
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WALKER MEDICAL GROUP (A86011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1558,0.513478818998716
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WEST ROAD MEDICAL CENTRE (A86012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,919,0.217627856365615
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WESTERHOPE MEDICAL GROUP (A86025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1647,1.27504553734062
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WHICKHAM COTTAGE MEDICAL CENTRE (A85020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,3004,0.466045272969374
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WREKENTON MEDICAL GROUP (A85016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1665,0.960960960960961
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GOSFORTH MEMORIAL MED.CTR (A86036) ( C 01-Oct-25 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1267,1.10497237569061
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,METRO INTERCHANGE SURGERY (A85012) ( C 01-Apr-24 ),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,2,0
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ACKLAM MEDICAL CENTRE (A81004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1629,0.98219766728054
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ALMA MEDICAL CENTRE (A81067),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,1299,1.69361046959199
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BANKHOUSE SURGERY (A81007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1346,0.445765230312036
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BENTLEY MEDICAL PRACTICE (A81018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1781,1.06681639528355
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BLACKETTS MEDICAL PRACTICE (A83034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1344,0.37202380952381
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP (A81030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,2249,0.755891507336594
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BROTTON SURGERY (A81013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1248,1.04166666666667
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CAMBRIDGE MEDICAL GROUP (A81051),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,935,0.748663101604278
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CARMEL MEDICAL PRACTICE (A83031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1845,0.758807588075881
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CHADWICK PRACTICE (A81011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,31,1974,1.57041540020263
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CLIFTON COURT MEDICAL PRACTICE (A83040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,23,1454,1.5818431911967
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,COULBY MEDICAL PRACTICE (A81058),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1479,1.08181203515889
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CROSSFELL HEALTH CENTRE (A81019),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1237,1.45513338722716
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DENMARK STREET SURGERY (A83047),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1937,0.980898296334538
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DR RASOOL (A81602),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,522,1.72413793103448
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,EAGLESCLIFFE MEDICAL PRACTICE (A81039),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1867,0.749866095340118
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ELM TREE SURGERY (A81608),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,877,1.14025085518814
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,GLADSTONE HOUSE SURGERY (A81622),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,633,0.4739336492891
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HART MEDICAL PRACTICE (A81041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1435,0.836236933797909
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HAVELOCK GRANGE PRACTICE (A81031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,37,1795,2.06128133704735
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HILLSIDE PRACTICE (A81022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1759,1.02330869812393
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HIRSEL MEDICAL CENTRE (A81038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,381,1.0498687664042
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HUNTCLIFF SURGERY (A81618),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,2177,0.689021589343133
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGS MEDICAL CENTRE (A81049),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,807,1.36307311028501
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGSWAY MEDICAL CENTRE (A81057),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1438,1.18219749652295
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,LINTHORPE SURGERY (A81026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,26,2360,1.10169491525424
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARSH HOUSE MEDICAL PRACTICE (A81040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1282,1.6380655226209
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARTONSIDE MEDICAL CENTRE (A81020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1266,0.789889415481833
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE GROUP PRACTICE (A81070),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,736,0.407608695652174
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE HOUSE SURGERY (A81044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,29,2991,0.969575392845202
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MELROSE SURGERY (A81056),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,465,0.21505376344086
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MIDDLETON AND DINSDALE MEDICAL PRACTICE (A83070),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1240,0.403225806451613
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MOORLANDS SURGERY (A83010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,2149,0.465332712889716
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEASHAM ROAD SURGERY (A83013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1471,0.339904826648538
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEWLANDS MEDICAL CENTRE (A81035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1139,1.31694468832309
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORMANBY MEDICAL CENTRE (A81021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,39,3728,1.04613733905579
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORTON MEDICAL CENTRE (A81036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,2884,0.762829403606103
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ORCHARD COURT SURGERY (A83006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1030,0.87378640776699
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK LANE SURGERY (A81066),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,898,0.66815144766147
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK SURGERY (A81016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1136,1.23239436619718
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKGATE SURGERY (A83641),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,451,1.77383592017738
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKWAY MEDICAL CENTRE (A81611),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1243,0.724054706355591
