Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIRTLEY MEDICAL GROUP (A85008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,137,1466,9.34515688949523
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BRUNTON PARK (A86033),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,324,12.037037037037
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CENTRAL GATESHEAD MEDICAL GROUP (A85019),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,564,12.4113475177305
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHAINBRIDGE MEDICAL PARTNERSHIP (A85010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,915,8.52459016393443
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHOPWELL PRIMARY HEALTHCARE CENTRE (A85024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,23,226,10.1769911504425
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRAWCROOK MEDICAL CENTRE (A85014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,214,1975,10.8354430379747
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CROWHALL MEDICAL CENTRE (A85009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,65,429,15.1515151515152
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRUDDAS PARK SURGERY (A86017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,102,536,19.0298507462687
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON PARK MEDICAL GROUP (A86013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,110,640,17.1875
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON TURRET MEDICAL CENTRE (A86601),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,79,735,10.7482993197279
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DILSTON MEDICAL CENTRE (Y00184),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,21,77,27.2727272727273
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ELSWICK FAMILY PRACTICE (A86037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,262,25.5725190839695
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL COTTAGE SURGERY (A85007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,702,6.6951566951567
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL TOWER MEDICAL CENTRE (A85001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,595,11.2605042016807
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FENHAM HALL SURGERY (A86031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,55,443,12.4153498871332
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GLENPARK & TEAMS MEDICAL SERVICES (A85006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,683,9.80966325036603
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HEATON ROAD SURGERY (A86024),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,46,336,13.6904761904762
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLLYHURST MEDICAL CENTRE (A85616),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,453,11.9205298013245
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLMSIDE MEDICAL GROUP (A86021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,131,916,14.3013100436681
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,JESMOND HEALTH PARTNERSHIP (A86020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,871,7.92192881745121
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,LONGRIGG MEDICAL CENTRE (A85004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,53,712,7.4438202247191
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,MILLENNIUM FAMILY PRACTICE (A85013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,259,16.2162162162162
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWBURN SURGERY (A86038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,91,535,17.0093457943925
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWCASTLE MEDICAL CENTRE (A86027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,5,56,8.92857142857143
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OLDWELL SURGERY (A85018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,442,10.8597285067873
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OXFORD TCE & RAWLING RD MEDICAL GROUP (A85005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,173,1186,14.5868465430017
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARK MEDICAL GROUP (A86008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,685,10.2189781021898
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARKWAY MEDICAL GROUP (A86022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,808,8.66336633663366
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PELAW MEDICAL PRACTICE (A85611),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,336,10.7142857142857
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PROSPECT MEDICAL CENTRE (A86004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,86,631,13.6291600633914
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,REGENT MEDICAL CENTRE (A86028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,433,8.31408775981524
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ROSEWORTH SURGERY (A86006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,489,8.1799591002045
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SAVILLE MEDICAL GROUP (A86003),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,196,946,20.7188160676533
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SECOND STREET SURGERY (A85021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,13,149,8.7248322147651
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST. ALBANS MEDICAL GROUP (A85011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,103,621,16.5861513687601
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST.ANTHONY'S HEALTH CENTRE (A86040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,278,16.9064748201439
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SUNNISIDE SURGERY (A85617),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,35,309,11.3268608414239
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,TEAMS MEDICAL PRACTICE (A85023) ( D 01-Mar-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,247,11.7408906882591
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE BRIDGES MEDICAL PRACTICE (A85614),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,300,13
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE GROVE MEDICAL GROUP (A86018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,96,1188,8.08080808080808
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THORNFIELD MEDICAL GROUP (A86029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,967,12.306101344364
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THROCKLEY PRIMARY CARE CENTRE (A86026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,714,12.4649859943977
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WALKER MEDICAL GROUP (A86011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,145,762,19.0288713910761
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WEST ROAD MEDICAL CENTRE (A86012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,60,483,12.4223602484472
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WESTERHOPE MEDICAL GROUP (A86025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,100,778,12.853470437018
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WHICKHAM COTTAGE MEDICAL CENTRE (A85020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,102,1775,5.74647887323944
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WREKENTON MEDICAL GROUP (A85016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,118,824,14.3203883495146
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GOSFORTH MEMORIAL MED.CTR (A86036) ( C 01-Oct-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,82,689,11.9013062409289
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,METRO INTERCHANGE SURGERY (A85012) ( C 01-Apr-24 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,0,1,0
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ACKLAM MEDICAL CENTRE (A81004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,72,844,8.53080568720379
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ALMA MEDICAL CENTRE (A81067),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,74,552,13.4057971014493
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BANKHOUSE SURGERY (A81007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,694,10.0864553314121
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BENTLEY MEDICAL PRACTICE (A81018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,126,947,13.3051742344245
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BLACKETTS MEDICAL PRACTICE (A83034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,55,732,7.51366120218579
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP (A81030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,120,1201,9.99167360532889
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BROTTON SURGERY (A81013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,65,624,10.4166666666667
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CAMBRIDGE MEDICAL GROUP (A81051),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,44,437,10.0686498855835
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CARMEL MEDICAL PRACTICE (A83031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,105,1029,10.2040816326531
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CHADWICK PRACTICE (A81011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,155,958,16.1795407098121
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CLIFTON COURT MEDICAL PRACTICE (A83040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,726,10.7438016528926
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,COULBY MEDICAL PRACTICE (A81058),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,96,759,12.6482213438735
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CROSSFELL HEALTH CENTRE (A81019),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,92,547,16.819012797075
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DENMARK STREET SURGERY (A83047),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,101,1039,9.720885466795
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DR RASOOL (A81602),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,313,13.4185303514377
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,EAGLESCLIFFE MEDICAL PRACTICE (A81039),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,104,971,10.7106076210093
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ELM TREE SURGERY (A81608),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,53,345,15.3623188405797
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,GLADSTONE HOUSE SURGERY (A81622),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,32,321,9.96884735202492
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HART MEDICAL PRACTICE (A81041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,678,9.29203539823009
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HAVELOCK GRANGE PRACTICE (A81031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,114,933,12.2186495176849
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HILLSIDE PRACTICE (A81022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,896,8.70535714285714
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HIRSEL MEDICAL CENTRE (A81038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,25,162,15.4320987654321
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HUNTCLIFF SURGERY (A81618),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,104,1254,8.29346092503987
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGS MEDICAL CENTRE (A81049),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,371,17.2506738544474
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGSWAY MEDICAL CENTRE (A81057),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,65,661,9.83358547655068
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,LINTHORPE SURGERY (A81026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,140,1122,12.4777183600713
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARSH HOUSE MEDICAL PRACTICE (A81040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,626,12.4600638977636
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARTONSIDE MEDICAL CENTRE (A81020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,85,695,12.2302158273381
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE GROUP PRACTICE (A81070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,32,362,8.83977900552486
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE HOUSE SURGERY (A81044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,146,1473,9.91174473862865
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MELROSE SURGERY (A81056),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,26,227,11.4537444933921
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MIDDLETON AND DINSDALE MEDICAL PRACTICE (A83070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,698,9.02578796561605
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MOORLANDS SURGERY (A83010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,1228,9.69055374592834
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEASHAM ROAD SURGERY (A83013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,75,685,10.9489051094891
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEWLANDS MEDICAL CENTRE (A81035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,56,572,9.79020979020979
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORMANBY MEDICAL CENTRE (A81021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,243,2004,12.125748502994
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORTON MEDICAL CENTRE (A81036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,167,1522,10.9724047306176
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ORCHARD COURT SURGERY (A83006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,45,539,8.34879406307978
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK LANE SURGERY (A81066),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,31,438,7.07762557077626
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK SURGERY (A81016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,79,545,14.4954128440367
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKGATE SURGERY (A83641),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,231,12.1212121212121
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKWAY MEDICAL CENTRE (A81611),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,60,608,9.86842105263158
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PROSPECT SURGERY (A81029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,321,18.3800623052959
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENS PARK MEDICAL CENTRE (A81002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,177,1616,10.9529702970297
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENSTREE PRACTICE (A81014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,483,9.93788819875776
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,RIVERSIDE MEDICAL PRACTICE (A81629),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,376,17.0212765957447
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ROCKLIFFE COURT SURGERY (A83048),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,50,685,7.2992700729927
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SOUTH GRANGE MEDICAL GROUP PRACTICE (A81042),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,130,934,13.9186295503212
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SPRINGWOOD SURGERY (A81005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,1065,5.91549295774648
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,TENNANT STREET MEDICAL PRACTICE (A81006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,136,1117,12.1754700089526
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ARRIVAL PRACTICE (A81634) ( D 01-Jun-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,5,23,21.7391304347826
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE COATHAM ROAD SURGERY (A81045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,594,13.973063973064
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DENSHAM SURGERY (A81001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,27,378,7.14285714285714
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DISCOVERY PRACTICE (A81064),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,58,326,17.7914110429448
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DOVECOT SURGERY (A81025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,49,358,13.6871508379888
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ENDEAVOUR PRACTICE (A81023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,331,14.5015105740181
Sep-23,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,51,336,15.1785714285714
